tx,rx_rssi,fp_rssi,range,nlos
2,-67.86,-75.17,1.47861,0
2,-68.6,-74.75,1.506752,0
2,-67.95,-74.39,1.47861,0
2,-67.39,-74.18,1.502061,0
2,-68.89,-75.23,1.459848,0
2,-68.05,-75.17,1.464538,0
2,-68.58,-74.42,1.47861,0
2,-69.23,-75.95,1.473919,0
2,-68.73,-75.02,1.4833,0
2,-67.45,-75.05,1.469229,0
2,-68.73,-74.56,1.4833,0
2,-70.24,-74.84,1.441087,0
2,-68.86,-74.22,1.48799,0
2,-68.09,-74.23,1.492681,0
2,-68.91,-76.89,1.502061,0
2,-69.3,-76.79,1.4833,0
2,-67.0,-79.32,1.48799,0
2,-67.45,-78.22,1.366041,0
2,-67.35,-75.75,1.342589,0
2,-67.56,-74.38,1.323828,0
2,-67.52,-74.13,1.333209,0
2,-67.35,-72.23,1.35197,0
2,-66.29,-71.35,1.4692290000000001,0
2,-67.32,-71.81,1.530203,0
2,-67.59,-75.6,1.75065,0
2,-66.91,-75.32,1.994549,0
2,-68.69,-75.22,2.2149959999999997,0
2,-68.74,-82.78,2.580843,0
2,-66.75,-82.92,2.7637669999999996,0
2,-69.09,-79.56,2.937311,0
2,-69.71,-77.39,3.002976,0
2,-67.1,-78.46,3.3969660000000004,0
2,-69.23,-82.9,3.467321,0
2,-68.04,-77.77,3.711219,0
2,-67.38,-74.88,3.9926410000000003,0
2,-68.86,-73.82,4.067687,0
2,-67.93,-76.6,4.020783,0
2,-67.39,-72.43,3.97857,0
2,-67.93,-75.82,4.166183999999999,0
2,-69.87,-74.76,4.227159,0
2,-68.34,-73.92,4.414773,0
2,-67.95,-74.09,4.475748,0
2,-67.92,-74.08,4.696194,0
2,-66.4,-76.79,4.747788,0
2,-67.43,-80.94,4.757169,0
2,-67.62,-77.88,4.794692,0
2,-67.26,-76.12,4.649291000000002,0
2,-68.35,-81.33,4.593007,0
2,-68.72,-80.77,4.593007,0
2,-66.43,-77.82,4.5836260000000015,0
2,-66.77,-78.68,4.625839,0
2,-66.69,-74.72,4.564864,0
2,-67.57,-73.88,4.236539,0
2,-68.1,-73.43,3.959808,0
2,-68.62,-77.41,3.7440519999999995,0
2,-68.16,-74.37,3.4438690000000003,0
2,-68.89,-73.17,3.101473,0
2,-68.22,-77.45,2.93262,0
2,-67.52,-72.8,2.641818,0
2,-68.68,-73.05,2.411991,0
2,-68.54,-75.84,2.0320720000000003,0
2,-67.01,-79.84,1.971097,0
2,-67.89,-81.91,1.774102,0
2,-68.62,-79.13,1.647462,0
2,-66.55,-78.97,1.61463,0
2,-67.03,-78.3,1.736579,0
2,-68.31,-77.06,1.684985,0
2,-67.7,-73.54,1.774102,0
2,-67.2,-74.99,1.88198,0
2,-68.37,-71.86,1.947645,0
2,-66.55,-76.57,2.210305,0
2,-67.85,-75.12,2.416681,0
2,-68.18,-75.09,2.501107,0
2,-67.57,-72.58,2.759077,0
2,-67.33,-73.19,3.138996,0
2,-67.5,-72.99,3.420417,0
2,-69.29,-72.88,3.3406809999999996,0
2,-67.49,-73.54,3.420417,0
2,-68.7,-78.77,3.265636,0
2,-68.32,-79.58,3.1296150000000003,0
2,-67.69,-76.45,2.92793,0
2,-68.8,-78.3,2.913859,0
2,-67.24,-71.73,2.745006,0
2,-66.54,-73.61,2.637128,0
2,-67.41,-73.37,2.5433209999999997,0
2,-66.39,-73.35,2.243138,0
2,-68.08,-73.02,2.1118080000000004,0
2,-68.55,-77.47,1.933574,0
2,-67.6,-77.16,1.708437,0
2,-67.99,-72.07,1.516132,0
2,-67.89,-73.77,1.417635,0
2,-68.21,-75.58,1.375422,0
2,-66.42,-74.58,1.380112,0
2,-68.57,-78.1,1.441087,0
2,-68.44,-75.36,1.4833,0
2,-67.63,-73.76,1.441087,0
2,-69.06,-77.67,1.656843,0
2,-68.59,-86.07,1.835077,0
2,-68.44,-82.1,2.0508330000000004,0
2,-67.78,-81.87,2.214996,0
2,-67.66,-74.63,2.411991,0
2,-67.41,-78.29,2.730935,0
2,-68.21,-80.01,2.899788,0
2,-68.63,-75.64,3.068641,0
2,-67.94,-76.14,3.237493,0
2,-67.26,-74.86,3.518915,0
